Date,Open,High,Low,Close,Adj Close,Volume
2016-03-07,43.160000,45.439999,43.000000,45.380001,41.821274,15902000
2016-03-14,45.040001,47.360001,44.389999,46.700001,43.037762,13983300
2016-03-21,46.570000,46.860001,45.520000,46.480000,42.835014,8289300
2016-03-28,46.560001,48.520000,45.959999,47.520000,43.793457,16706100
2016-04-04,47.410000,47.779999,46.230000,47.290001,43.933071,10359300
2016-04-11,47.610001,49.560001,47.549999,49.509998,45.995480,12539900
2016-04-18,49.349998,50.779999,48.590000,49.549999,46.032639,12952700
2016-04-25,49.250000,51.099998,48.650002,49.779999,46.246311,16175700
2016-05-02,49.740002,50.400002,47.820000,48.849998,45.382324,14606100
2016-05-09,47.889999,48.560001,46.450001,47.060001,43.719391,12306700
2016-05-16,47.290001,48.299999,45.320000,46.529999,43.227024,11909400
2016-05-23,46.230000,49.549999,46.029999,48.389999,44.954987,10714500
2016-05-30,48.610001,49.910000,47.910000,49.880001,46.339222,8715600
2016-06-06,49.889999,51.990002,49.799999,50.500000,46.915207,12789000
2016-06-13,50.730000,51.139999,49.200001,50.349998,46.775848,13304500
2016-06-20,51.150002,51.849998,47.709999,47.869999,44.471889,17005400
2016-06-27,47.410000,50.330002,46.099998,49.970001,46.422829,14039800
2016-07-04,49.709999,53.320000,48.689999,53.189999,49.817650,15170800
2016-07-11,53.500000,57.080002,53.500000,56.669998,53.077015,17291500
2016-07-18,56.450001,56.910000,52.070000,52.720001,49.377457,19125700
2016-07-25,52.619999,54.340000,52.060001,53.639999,50.239132,13190200
2016-08-01,53.639999,53.750000,52.520000,53.549999,50.154827,9080100
2016-08-08,53.709999,53.709999,50.590000,50.689999,47.476158,11898300
2016-08-15,50.980000,51.880001,49.919998,50.049999,46.876740,11407500
2016-08-22,49.639999,50.980000,48.590000,48.689999,45.602966,10284000
2016-08-29,48.630001,50.340000,48.180000,49.029999,45.921410,12929300
2016-09-05,49.119999,49.970001,46.830002,46.830002,43.860893,10726700
2016-09-12,46.060001,47.889999,44.810001,45.740002,42.839996,18917300
2016-09-19,46.279999,49.009998,45.820000,48.810001,45.715355,16599200
2016-09-26,48.660000,49.970001,48.349998,49.450001,46.314777,13116400
2016-10-03,49.250000,49.410000,46.820000,47.389999,44.727196,12374500
2016-10-10,47.700001,48.330002,45.900002,46.860001,44.226974,12673900
2016-10-17,46.959999,48.889999,45.299999,47.869999,45.180222,17475100
2016-10-24,48.310001,48.320000,46.520000,47.610001,44.934841,11879600
2016-10-31,47.869999,50.419998,47.529999,49.950001,47.143353,14885600
2016-11-07,50.849998,59.820000,50.590000,58.750000,55.448891,26237500
2016-11-14,59.419998,60.349998,58.410000,58.840000,55.533829,17598400
2016-11-21,59.400002,62.900002,58.959999,62.849998,59.318512,10476800
2016-11-28,62.669998,63.270000,59.369999,63.029999,59.488392,14391000
2016-12-05,64.029999,68.000000,63.939999,65.370003,61.696918,16256400
2016-12-12,65.900002,65.940002,60.610001,60.650002,57.242126,22523300
2016-12-19,60.130001,62.950001,59.630001,61.490002,58.034931,10530100
2016-12-26,61.910000,62.549999,59.389999,59.520000,56.175625,6201400
2017-01-02,59.740002,62.599998,59.020000,60.290001,57.251217,14209100
2017-01-09,60.880001,61.790001,59.520000,60.369999,57.327183,13607400
2017-01-16,60.360001,62.439999,59.720001,60.990002,57.915936,10972500
2017-01-23,61.180000,62.340000,59.020000,61.009998,57.934925,19428000
2017-01-30,60.540001,60.790001,56.189999,57.349998,54.459400,23959400
