Date,Open,High,Low,Close,Adj Close,Volume
2014-03-01,null,null,null,null,null,null
2014-04-01,70.849998,73.750000,68.790001,72.540001,59.514816,45974200
2014-05-01,72.580002,73.000000,68.180000,68.959999,56.577629,41789900
2014-06-01,69.000000,71.699997,67.059998,71.519997,59.189526,59292200
2014-07-01,71.529999,71.620003,67.580002,67.639999,55.978462,46026600
2014-08-01,67.330002,70.379997,64.709999,70.220001,58.113647,45470600
2014-09-01,70.330002,71.330002,67.290001,69.089996,57.676907,44168500
2014-10-01,69.419998,72.239998,65.529999,71.300003,59.521832,74430100
2014-11-01,71.529999,74.589996,71.339996,72.550003,60.565346,46045700
2014-12-01,72.160004,80.889999,71.339996,76.900002,64.728416,60105400
2015-01-01,77.260002,79.889999,75.330002,76.889999,64.720001,47551200
2015-02-01,77.180000,78.879997,71.610001,72.089996,60.679726,61037100
2015-03-01,72.089996,72.620003,68.250000,70.870003,60.178978,66469000
2015-04-01,71.110001,74.339996,70.129997,71.680000,60.866779,47545800
2015-05-01,71.800003,72.570000,70.070000,70.519997,59.881767,46503700
2015-06-01,70.599998,70.910004,66.519997,66.870003,57.301231,64396400
2015-07-01,67.190002,72.169998,66.650002,71.699997,61.440060,51011700
2015-08-01,71.919998,76.589996,68.830002,69.750000,59.769108,65258600
2015-09-01,68.879997,70.690002,66.900002,70.379997,60.870171,53067600
2015-10-01,70.449997,74.879997,68.459999,71.430000,61.778294,51230900
2015-11-01,71.059998,71.790001,66.849998,67.370003,58.266888,43861900
2015-12-01,67.870003,68.919998,64.540001,67.639999,59.054562,54193400
2016-01-01,66.970001,72.199997,66.250000,72.169998,63.009583,62589900
2016-02-01,70.269997,71.870003,68.449997,69.919998,61.045181,80979100
2016-03-01,70.330002,75.180000,67.580002,75.120003,65.585167,58403400
2016-04-01,74.779999,75.500000,69.279999,71.470001,63.029182,61564600
2016-05-01,71.699997,73.339996,68.709999,72.250000,63.717056,50504500
2016-06-01,71.199997,77.930000,70.750000,77.930000,68.726234,71265400
2016-07-01,78.059998,78.970001,76.099998,78.019997,69.478745,42887200
2016-08-01,77.730003,78.080002,73.680000,74.160004,66.041328,74660300
2016-09-01,74.180000,77.320000,72.489998,74.269997,66.762810,53217100
2016-10-01,74.209999,75.910004,71.320000,75.199997,67.598808,45077500
2016-11-01,75.029999,76.300003,69.510002,73.290001,65.881882,61468800
2016-12-01,72.930000,77.330002,72.199997,74.529999,67.618439,55458400
2017-01-01,76.570000,77.050003,74.699997,76.279999,69.206154,41850200
2017-02-01,74.360001,78.040001,70.870003,77.639999,70.440025,64098600
2017-03-01,75.879997,79.360001,74.589996,77.570000,70.376518,55866300
2017-04-01,77.139999,78.459999,76.250000,77.430000,70.939346,41940600
2017-05-01,77.449997,81.300003,76.389999,80.769997,73.999374,45273500
2017-06-01,80.769997,81.650002,76.169998,76.629997,70.866791,66075000
2017-07-01,76.940002,77.570000,75.400002,77.180000,71.375427,38862700
2017-08-01,77.269997,80.669998,76.559998,78.769997,72.845856,44061200
2017-09-01,78.900002,79.949997,76.230003,76.930000,71.820007,51253100
2017-10-01,77.199997,82.129997,75.750000,81.139999,75.750374,47646000
2017-11-01,81.410004,84.339996,80.010002,84.129997,78.541756,40615300
2017-12-01,84.379997,85.300003,80.110001,81.059998,76.375786,47003000
2018-01-01,81.199997,81.669998,74.320000,76.440002,72.022766,118626000
2018-02-01,76.459999,76.720001,72.800003,74.070000,69.789719,74613100
2018-03-01,73.269997,74.349998,66.989998,67.430000,63.533428,118644300
2018-04-01,67.629997,68.059998,63.880001,66.559998,63.428745,101371700
2018-05-01,66.559998,66.690002,62.310001,64.190002,61.170238,81746600
2018-06-01,64.120003,68.750000,61.529999,68.180000,65.824417,96130000
2018-07-01,68.230003,72.400002,67.300003,71.709999,69.232460,68655900
2018-08-01,70.959999,72.489998,69.500000,70.769997,68.324928,63423600
2018-09-01,70.769997,72.550003,68.559998,70.279999,67.851860,58224600
2018-10-01,70.120003,74.650002,69.589996,71.419998,69.756432,72426400
2018-11-01,71.809998,75.239998,68.699997,74.500000,72.764687,75677800
2018-12-01,74.120003,77.190002,70.160004,71.459999,69.795494,122311000
2019-01-01,71.400002,72.900002,67.410004,70.239998,69.372986,120660400
2019-02-01,70.419998,75.239998,70.019997,74.089996,73.175461,85634700
2019-03-01,74.129997,76.099998,73.769997,75.830002,75.830002,19572300
