Date,Open,High,Low,Close,Adj Close,Volume
2017-05-22,85.180000,86.080002,84.209999,85.360001,81.844696,53574800
2017-05-29,85.129997,85.150002,81.639999,82.639999,79.236717,73053100
2017-06-05,82.639999,87.050003,82.129997,86.959999,83.378799,71784300
2017-06-12,86.959999,87.849998,85.820000,86.180000,82.630928,74232600
2017-06-19,86.970001,88.230003,86.610001,86.860001,83.282913,68168600
2017-06-26,87.010002,92.650002,86.620003,91.400002,87.635956,87554300
2017-07-03,91.559998,94.510002,91.410004,93.849998,89.985062,60157400
2017-07-10,93.500000,93.680000,90.580002,92.250000,88.937485,75844900
2017-07-17,91.820000,91.989998,90.320000,90.889999,87.626320,63277800
2017-07-24,90.959999,93.519997,90.910004,91.279999,88.002312,60672600
2017-07-31,91.510002,94.400002,91.500000,93.660004,90.296852,59612400
2017-08-07,93.889999,95.220001,91.239998,91.419998,88.137283,56869900
2017-08-14,92.370003,93.559998,90.190002,90.739998,87.481697,57678100
2017-08-21,90.849998,92.480003,90.160004,91.889999,88.590416,49943000
2017-08-28,92.160004,92.360001,90.309998,91.699997,88.407234,50377500
2017-09-04,91.019997,91.110001,88.080002,88.419998,85.245010,57577500
2017-09-11,89.389999,91.709999,88.949997,91.620003,88.330109,68442800
2017-09-18,91.930000,95.370003,91.849998,94.830002,91.424843,58466200
2017-09-25,94.510002,95.879997,93.339996,95.510002,92.080421,56620500
2017-10-02,95.769997,97.639999,95.459999,96.919998,93.439789,60065400
2017-10-09,96.959999,97.500000,94.959999,95.860001,92.958076,64122400
2017-10-16,96.339996,99.889999,96.339996,99.510002,96.497581,57388800
2017-10-23,99.510002,102.419998,99.239998,101.769997,98.689163,60326900
2017-10-30,101.129997,101.930000,100.160004,101.410004,98.340073,41783200
2017-11-06,101.339996,101.690002,96.809998,97.510002,94.558128,68480600
2017-11-13,96.690002,99.059998,95.949997,98.139999,95.169060,54556900
2017-11-20,98.449997,99.550003,97.760002,98.320000,95.343605,33894800
2017-11-27,98.309998,106.660004,97.930000,104.790001,101.617744,94584100
2017-12-04,107.730003,108.400002,103.730003,105.930000,102.723244,83125400
2017-12-11,105.720001,107.370003,104.639999,106.139999,102.926880,83505100
2017-12-18,107.190002,108.459999,106.089996,107.449997,104.197220,64851600
2017-12-25,107.199997,108.279999,106.400002,106.940002,103.702660,33266500
2018-01-01,107.629997,110.029999,106.809998,108.339996,105.060280,52588500
2018-01-08,108.150002,112.849998,107.699997,112.669998,109.828362,74154300
2018-01-15,111.510002,114.339996,111.070000,113.010002,110.159790,70968300
2018-01-22,112.660004,116.320000,112.500000,116.320000,113.386299,68094900
2018-01-29,116.019997,117.349998,114.089996,114.279999,111.397758,69378300
2018-02-05,113.000000,114.589996,103.980003,110.040001,107.264694,140704500
2018-02-12,111.169998,116.070000,110.070000,114.680000,111.787674,74932900
2018-02-19,114.650002,117.449997,113.970001,117.309998,114.351341,56906900
2018-02-26,118.139999,119.330002,111.120003,113.320000,110.461975,88853800
2018-03-05,112.050003,118.080002,111.889999,118.040001,115.062927,64154200
2018-03-12,118.000000,118.750000,114.599998,115.440002,112.528511,67193600
2018-03-19,115.099998,116.629997,106.760002,107.010002,104.311119,82401000
2018-03-26,109.190002,111.690002,106.650002,109.970001,107.196465,70721300
2018-04-02,109.959999,112.830002,106.080002,109.089996,106.338654,83708800
2018-04-09,110.010002,115.150002,109.050003,110.300003,108.063377,100017300
2018-04-16,110.940002,112.739998,108.889999,111.470001,109.209641,81658700
2018-04-23,111.570000,112.900002,108.599998,109.400002,107.181618,60970600
2018-04-30,109.750000,110.300003,105.180000,108.430000,106.231293,63757400
2018-05-07,108.760002,114.730003,108.360001,113.860001,111.551186,52680700
2018-05-14,114.110001,114.699997,110.839996,111.129997,108.876534,48241500
2018-05-21,112.050003,114.290001,110.120003,110.660004,108.416077,54437100
2018-05-28,109.180000,109.199997,104.959999,108.400002,106.201904,81537000
2018-06-04,108.989998,111.500000,107.070000,111.110001,108.856941,59111800
2018-06-11,111.120003,111.910004,106.269997,107.900002,105.712036,89432600
2018-06-18,107.260002,108.639999,105.510002,105.750000,103.605637,61898500
2018-06-25,105.660004,106.900002,103.110001,104.199997,102.087059,83734900
2018-07-02,103.720001,105.779999,102.199997,104.059998,101.949905,42338800
2018-07-09,104.709999,108.400002,104.709999,106.360001,104.769531,72409100
2018-07-16,107.050003,112.120003,106.980003,111.279999,109.615959,84082800
2018-07-23,111.059998,116.300003,110.930000,116.029999,114.294930,70170000
2018-07-30,116.279999,117.610001,114.330002,117.089996,115.339073,64861200
2018-08-06,116.790001,118.290001,114.680000,115.730003,113.999420,51741400
2018-08-13,115.559998,115.879997,112.970001,114.769997,113.053772,49709700
2018-08-20,114.589996,116.389999,114.110001,114.680000,112.965118,46021200
2018-08-27,115.220001,117.279999,113.820000,114.580002,112.866615,51349800
2018-09-03,114.339996,115.699997,113.500000,114.320000,112.610504,42469800
2018-09-10,114.849998,114.970001,112.669998,113.500000,111.802765,51220200
2018-09-17,113.790001,119.239998,113.300003,117.849998,116.087715,73936500
2018-09-24,117.760002,118.459999,112.519997,112.839996,111.152634,64922500
2018-10-01,113.370003,116.809998,112.809998,114.620003,112.906013,71176400
2018-10-08,114.250000,115.779999,105.599998,106.949997,106.088455,117308100
2018-10-15,107.199997,110.800003,106.320000,107.910004,107.040726,89817500
2018-10-22,108.150002,108.339996,102.730003,103.419998,102.586891,97415100
2018-10-29,104.459999,110.809998,103.699997,108.379997,107.506935,89399100
2018-11-05,108.610001,112.930000,107.760002,111.290001,110.393494,55875700
2018-11-12,111.419998,111.940002,105.980003,109.989998,109.103966,78285800
2018-11-19,109.959999,111.199997,106.059998,106.650002,105.790878,50031200
2018-11-26,107.720001,111.400002,107.449997,111.190002,110.294304,66960800
2018-12-03,112.379997,112.889999,102.879997,103.290001,102.457939,86052900
2018-12-10,102.870003,103.660004,99.279999,100.290001,99.482109,100249000
2018-12-17,99.769997,100.889999,93.690002,94.169998,93.411407,147857700
2018-12-24,92.889999,98.320000,91.110001,96.830002,96.049980,77820200
2018-12-31,97.589996,100.930000,95.940002,100.690002,99.878891,62129700
2019-01-07,100.430000,101.820000,98.949997,99.910004,99.910004,73055800
2019-01-14,98.870003,104.900002,98.599998,104.589996,104.589996,96972700
2019-01-21,103.080002,104.309998,101.940002,103.389999,103.389999,54896600
2019-01-28,102.889999,105.239998,102.589996,103.879997,103.879997,65074100
2019-02-04,103.790001,104.620003,100.059998,101.360001,101.360001,57449600
2019-02-11,101.760002,105.699997,100.769997,105.550003,105.550003,60820300
2019-02-18,104.910004,106.089996,103.809998,105.000000,105.000000,41842600
2019-02-25,105.750000,107.269997,103.940002,104.430000,104.430000,65635100
2019-03-04,104.919998,105.919998,103.260002,103.720001,103.720001,32390800
