Date,Open,High,Low,Close,Adj Close,Volume
2014-03-01,null,null,null,null,null,null
2014-04-01,37.450001,40.240002,37.130001,40.110001,32.884186,173767600
2014-05-01,40.160000,41.619999,39.599998,41.560001,34.072971,143319700
2014-06-01,41.630001,43.380001,41.099998,41.939999,34.384510,153820000
2014-07-01,41.869999,43.700001,40.590000,40.599998,33.665318,159097000
2014-08-01,40.369999,43.119999,40.259998,43.080002,35.721733,98058000
2014-09-01,43.160000,46.200001,42.919998,45.939999,38.093224,141115600
2014-10-01,45.980000,48.360001,44.590000,48.340000,40.564228,168909300
2014-11-01,48.290001,50.450001,48.290001,50.259998,42.175373,118497500
2014-12-01,50.130001,51.669998,48.910000,49.270000,41.344631,146217500
2015-01-01,49.299999,55.180000,48.520000,53.099998,45.021580,135610600
2015-02-01,53.250000,56.599998,52.910000,56.290001,47.726280,125949800
2015-03-01,56.290001,56.700001,49.029999,50.020000,42.410164,179655500
2015-04-01,50.160000,52.990002,49.549999,50.049999,42.862419,153704000
2015-05-01,50.119999,52.880001,50.110001,51.200001,43.847267,109058900
2015-06-01,51.290001,51.480000,47.310001,48.910000,41.886127,149268500
2015-07-01,49.090000,55.720001,48.700001,54.380001,47.067867,162937600
2015-08-01,54.430000,56.389999,47.410000,53.580002,46.375435,145541000
2015-09-01,52.720001,55.660000,51.700001,54.400002,47.085175,148873500
2015-10-01,54.459999,61.740002,53.680000,60.470001,52.900047,140706700
2015-11-01,60.820000,60.889999,56.250000,57.599998,50.389332,117940700
2015-12-01,57.660000,59.150002,56.169998,58.209999,50.922970,116368600
2016-01-01,57.540001,61.180000,56.150002,61.110001,53.991009,144215200
2016-02-01,60.730000,62.529999,58.840000,61.570000,54.397411,121593500
2016-03-01,62.130001,63.150002,60.330002,62.660000,55.360439,146379400
2016-04-01,62.349998,64.160004,59.480000,62.709999,55.905994,127610900
2016-05-01,62.830002,65.529999,62.570000,63.639999,56.735085,114297300
2016-06-01,63.680000,69.260002,63.660000,68.959999,61.477871,149038800
2016-07-01,69.279999,70.150002,66.120003,67.699997,60.874683,120763000
2016-08-01,67.660004,68.000000,65.699997,66.089996,59.426998,97394100
2016-09-01,65.910004,67.320000,62.459999,63.230000,56.855335,117453500
2016-10-01,63.040001,66.220001,60.820000,66.120003,60.020119,138380700
2016-11-01,66.190002,66.250000,60.930000,63.930000,58.032150,155208800
2016-12-01,63.509998,68.029999,62.400002,67.620003,61.381733,132650700
2017-01-01,67.739998,71.440002,67.250000,71.180000,65.200264,137213700
2017-02-01,69.959999,75.139999,68.800003,74.919998,68.626068,109925900
2017-03-01,74.980003,76.550003,71.419998,71.419998,65.420097,163481700
2017-04-01,71.599998,72.750000,70.779999,71.779999,66.278694,105303700
2017-05-01,71.750000,75.440002,69.790001,75.440002,69.658195,136177600
2017-06-01,75.080002,77.790001,74.120003,74.470001,68.762535,118889400
2017-07-01,74.709999,74.980003,60.009998,64.970001,60.479923,172013300
2017-08-01,65.199997,66.629997,63.310001,63.400002,59.018425,172839700
2017-09-01,63.500000,65.169998,60.779999,63.419998,59.037041,164443400
2017-10-01,63.349998,65.940002,62.320000,64.220001,60.419682,149449500
2017-11-01,64.559998,68.349998,63.250000,67.830002,63.816059,133012100
2017-12-01,67.959999,74.379997,66.779999,71.410004,67.184204,148743100
2018-01-01,71.510002,71.860001,67.650002,70.339996,66.773880,150754300
2018-02-01,69.900002,70.660004,62.830002,62.950001,59.758537,162390600
2018-03-01,62.750000,66.529999,59.070000,62.320000,59.160477,189134600
2018-04-01,62.520000,64.809998,54.230000,56.110001,53.835175,209462500
2018-05-01,55.720001,56.790001,53.910000,55.740002,53.480171,170795100
2018-06-01,55.910000,58.459999,55.520000,56.790001,54.487606,158711400
2018-07-01,56.400002,59.099998,55.180000,58.680000,56.995682,160065400
2018-08-01,58.520000,61.320000,58.029999,58.520000,56.840275,130101000
2018-09-01,58.639999,64.040001,58.450001,60.310001,58.578899,137743600
2018-10-01,60.340000,66.000000,59.500000,65.040001,63.980068,179044200
2018-11-01,64.699997,66.040001,52.900002,54.830002,53.936459,216737300
2018-12-01,54.700001,56.230000,46.490002,49.389999,48.585110,254997600
2019-01-01,48.910000,50.310001,42.400002,49.349998,49.349998,313556300
2019-02-01,49.529999,52.750000,47.830002,52.410000,52.410000,199276000
2019-03-01,52.669998,54.750000,51.959999,54.669998,54.669998,38682300
