Date,Open,High,Low,Close,Adj Close,Volume
2016-03-07,62.860001,63.150002,61.450001,62.009998,54.786163,35364700
2016-03-14,62.139999,62.680000,61.279999,61.540001,54.862942,39714200
2016-03-21,61.450001,62.000000,60.330002,60.880001,54.274548,21205200
2016-03-28,60.869999,63.150002,60.849998,63.060001,56.218018,32190800
2016-04-04,63.029999,63.959999,62.669998,63.799999,56.877731,26048400
2016-04-11,64.110001,64.160004,60.849998,61.680000,54.987751,39607500
2016-04-18,61.680000,62.419998,59.480000,60.520000,53.953606,27512000
2016-04-25,60.500000,63.130001,60.189999,62.709999,55.905994,28609900
2016-05-02,62.830002,63.590000,62.590000,62.930000,56.102119,31467800
2016-05-09,63.160000,65.529999,62.919998,64.580002,57.573101,28890000
2016-05-16,64.300003,64.930000,62.570000,62.959999,56.128872,27232800
2016-05-23,62.990002,64.269997,62.810001,63.959999,57.020367,19784100
2016-05-30,64.120003,65.500000,63.240002,65.300003,58.214989,23404300
2016-06-06,65.459999,66.190002,64.870003,66.129997,58.954922,24274600
2016-06-13,65.500000,66.000000,64.519997,65.400002,58.304138,34083000
2016-06-20,65.769997,68.000000,65.070000,67.019997,60.263229,37383000
2016-06-27,67.070000,69.629997,66.949997,69.019997,62.061592,43903900
2016-07-04,69.120003,70.150002,68.889999,69.830002,62.789959,25221200
2016-07-11,69.900002,70.059998,68.699997,69.410004,62.412300,29400100
2016-07-18,69.309998,69.419998,68.250000,68.860001,61.917736,24599600
2016-07-25,68.779999,68.940002,66.120003,67.699997,60.874683,34454700
2016-08-01,67.660004,68.000000,66.059998,66.529999,59.822639,22834100
2016-08-08,66.320000,67.209999,65.699997,66.739998,60.011459,19738800
2016-08-15,66.669998,66.690002,65.879997,66.330002,59.642796,21393300
2016-08-22,66.389999,66.709999,65.699997,65.830002,59.193207,21105900
2016-08-29,65.830002,67.230003,65.699997,66.879997,60.137348,21189100
2016-09-05,66.889999,67.320000,63.560001,63.560001,57.152069,24199300
2016-09-12,63.520000,64.809998,62.459999,62.799999,56.468681,34616400
2016-09-19,62.820000,64.389999,62.599998,63.869999,57.977676,21657400
2016-09-26,63.830002,63.900002,62.790001,63.230000,57.396729,28113300
2016-10-03,63.040001,63.180000,60.820000,61.919998,56.207584,35538400
2016-10-10,62.180000,62.990002,61.599998,62.439999,56.679611,27202400
2016-10-17,62.439999,64.339996,61.439999,63.700001,57.823372,34182300
2016-10-24,63.869999,66.099998,63.790001,65.879997,59.802254,35445300
2016-10-31,65.870003,66.250000,64.309998,64.379997,58.440639,30803400
2016-11-07,64.599998,66.199997,60.930000,61.759998,56.062344,47676400
2016-11-14,61.389999,63.279999,61.020000,62.770000,56.979168,38554400
2016-11-21,62.770000,64.570000,62.500000,64.480003,58.531410,21913100
2016-11-28,64.470001,65.389999,62.400002,63.990002,58.086620,38583900
2016-12-05,63.919998,66.570000,63.250000,66.269997,60.156265,37505000
2016-12-12,66.300003,67.239998,65.550003,67.040001,60.855236,34506200
2016-12-19,67.370003,67.889999,66.330002,67.720001,61.472507,26689900
2016-12-26,67.800003,68.029999,67.120003,67.620003,61.939331,17639500
2017-01-02,67.739998,68.790001,67.250000,68.230003,62.498093,26451800
2017-01-09,68.230003,68.330002,67.279999,67.580002,61.902695,24716900
2017-01-16,67.820000,70.110001,67.540001,70.010002,64.128555,34990000
2017-01-23,70.220001,71.220001,70.000000,71.029999,65.062874,31017300
2017-01-30,70.980003,72.080002,68.800003,71.489998,65.484222,46379900
2017-02-06,71.400002,72.589996,71.290001,72.419998,66.336098,24619000
2017-02-13,72.470001,72.980003,71.529999,72.970001,66.839882,26676500
2017-02-20,72.790001,74.709999,72.750000,74.430000,68.177231,18807300
2017-02-27,74.480003,76.040001,74.300003,75.570000,69.221458,33057600
2017-03-06,75.550003,76.550003,74.959999,76.449997,70.027534,28953600
2017-03-13,75.940002,76.199997,75.110001,75.160004,68.845909,39216300
2017-03-20,75.260002,76.379997,73.029999,73.169998,67.562172,42461500
2017-03-27,72.720001,73.459999,71.419998,71.419998,65.946289,33273600
2017-04-03,71.599998,72.320000,70.779999,71.709999,66.214066,30549200
2017-04-10,71.980003,72.300003,71.279999,71.300003,65.835487,20301700
2017-04-17,71.330002,72.750000,71.230003,71.470001,65.992462,25718300
2017-04-24,71.889999,72.690002,71.160004,71.779999,66.278694,28734500
2017-05-01,71.750000,71.800003,69.790001,70.919998,65.484619,31541500
2017-05-08,70.820000,71.080002,69.949997,70.650002,65.235298,22306400
2017-05-15,70.379997,71.459999,70.110001,70.900002,65.466148,25311800
2017-05-22,71.000000,74.629997,71.000000,74.410004,68.707138,32432800
2017-05-29,74.559998,75.440002,74.320000,75.120003,69.362724,39325500
2017-06-05,75.139999,75.959999,74.709999,75.459999,69.676659,28005500
2017-06-12,75.459999,77.290001,74.470001,77.279999,71.357178,31905800
2017-06-19,77.379997,77.790001,76.389999,76.489998,71.203773,20776800
2017-06-26,76.540001,77.000000,74.120003,74.470001,69.323380,23460900
2017-07-03,74.709999,74.980003,73.919998,74.250000,69.118576,13794800
2017-07-10,74.360001,74.669998,73.279999,73.930000,68.820694,21761200
2017-07-17,73.779999,73.900002,73.180000,73.419998,68.345940,21600200
2017-07-24,73.330002,74.169998,60.009998,66.940002,62.313774,88193500
2017-07-31,65.449997,66.629997,64.330002,65.519997,60.991905,85849200
2017-08-07,65.519997,66.110001,64.120003,64.309998,59.865532,32219800
2017-08-14,64.370003,65.650002,63.669998,63.689999,59.288380,32560200
2017-08-21,63.599998,64.610001,63.310001,64.080002,59.651428,25395600
2017-08-28,64.000000,64.389999,63.029999,63.540001,59.148750,29589000
2017-09-04,63.310001,63.650002,62.029999,62.230000,57.929283,31338900
2017-09-11,62.590000,62.939999,61.590000,62.389999,58.078220,43658500
2017-09-18,62.009998,62.720001,60.779999,62.490002,58.792057,33999900
2017-09-25,62.509998,65.169998,62.439999,63.419998,59.667023,49335600
2017-10-02,63.349998,63.939999,62.320000,62.549999,58.848503,35734400
2017-10-09,62.830002,65.900002,62.750000,65.050003,61.200569,34461700
2017-10-16,65.050003,65.489998,63.880001,65.000000,61.153526,30337800
2017-10-23,64.989998,65.940002,63.389999,64.919998,61.078259,35047900
2017-10-30,64.750000,65.029999,63.349998,63.910000,60.128021,35495200
2017-11-06,63.689999,65.260002,63.250000,65.019997,61.172340,26818100
2017-11-13,65.050003,66.500000,64.860001,66.419998,62.489498,33043100
2017-11-20,66.260002,66.739998,65.040001,65.480003,61.605125,17528400
2017-11-27,65.410004,68.650002,64.500000,68.580002,64.521667,42044500
2017-12-04,68.650002,71.779999,68.620003,71.540001,67.306511,39093200
2017-12-11,71.519997,72.669998,71.050003,71.669998,67.428810,41983200
2017-12-18,71.779999,74.379997,71.290001,72.139999,67.871002,32305200
2017-12-25,71.970001,72.949997,71.019997,71.410004,67.789635,27312000
